y_vector,Q_vector,k_vector
-0.908,1.25613421299177,0.563847834872283
-0.907,1.25613421371195,0.563847834872336
-0.906,1.25613421443135,0.563847834872393
-0.905,1.25613421514994,0.563847834872452
-0.904,1.25613421586774,0.563847834872515
-0.903,1.25613421658475,0.563847834872581
-0.902,1.25613421730096,0.563847834872651
-0.901,1.25613421801637,0.563847834872724
-0.9,1.25613421873099,0.563847834872801
-0.899,1.25613421944481,0.563847834872882
-0.898,1.25613422015784,0.563847834872968
-0.897,1.25613422087007,0.563847834873057
-0.896,1.2561342215815,0.563847834873152
-0.895,1.25613422229214,0.563847834873252
-0.894,1.25613422300198,0.563847834873357
-0.893,1.25613422371102,0.563847834873468
-0.892,1.25613422441927,0.563847834873585
-0.891,1.25613422512672,0.563847834873707
-0.89,1.25613422583337,0.563847834873836
-0.889,1.25613422653922,0.563847834873971
-0.888,1.25613422724428,0.563847834874114
-0.887,1.25613422794853,0.563847834874265
-0.886,1.25613422865199,0.563847834874423
-0.885,1.25613422935465,0.56384783487459
-0.884,1.25613423005652,0.563847834874765
-0.883,1.25613423075758,0.563847834874949
-0.882,1.25613423145784,0.563847834875143
-0.881,1.25613423215731,0.563847834875347
-0.88,1.25613423285597,0.563847834875561
-0.879,1.25613423355384,0.563847834875787
-0.878,1.2561342342509,0.563847834876024
-0.877,1.25613423494716,0.563847834876274
-0.876,1.25613423564263,0.563847834876536
-0.875,1.25613423633729,0.563847834876813
-0.874,1.25613423703115,0.563847834877103
-0.873,1.2561342377242,0.563847834877409
-0.872,1.25613423841645,0.563847834877729
-0.871,1.2561342391079,0.563847834878067
-0.87,1.25613423979855,0.563847834878422
-0.869,1.25613424048839,0.563847834878795
-0.868,1.25613424117743,0.563847834879187
-0.867,1.25613424186566,0.563847834879599
-0.866,1.25613424255309,0.563847834880032
-0.865,1.2561342432397,0.563847834880488
-0.864,1.25613424392552,0.563847834880966
-0.863,1.25613424461052,0.563847834881469
-0.862,1.25613424529471,0.563847834881998
-0.861,1.2561342459781,0.563847834882552
-0.86,1.25613424666068,0.563847834883136
-0.859,1.25613424734244,0.563847834883749
-0.858,1.25613424802339,0.563847834884393
-0.857,1.25613424870353,0.563847834885069
-0.856,1.25613424938286,0.56384783488578
-0.855,1.25613425006137,0.563847834886526
-0.854,1.25613425073907,0.563847834887311
-0.853,1.25613425141595,0.563847834888134
-0.852,1.25613425209201,0.563847834888999
-0.851,1.25613425276725,0.563847834889907
-0.85,1.25613425344167,0.563847834890861
-0.849,1.25613425411527,0.563847834891863
-0.848,1.25613425478805,0.563847834892915
-0.847,1.25613425546,0.563847834894019
-0.846,1.25613425613113,0.563847834895178
-0.845,1.25613425680143,0.563847834896395
-0.844,1.2561342574709,0.563847834897672
-0.843,1.25613425813953,0.563847834899013
-0.842,1.25613425880734,0.563847834900421
-0.841,1.25613425947431,0.563847834901898
-0.84,1.25613426014045,0.563847834903448
-0.839,1.25613426080574,0.563847834905076
-0.838,1.2561342614702,0.563847834906783
-0.837,1.25613426213381,0.563847834908575
-0.836,1.25613426279658,0.563847834910455
-0.835,1.2561342634585,0.563847834912427
-0.834,1.25613426411957,0.563847834914497
-0.833,1.25613426477978,0.563847834916668
-0.832,1.25613426543914,0.563847834918945
-0.831,1.25613426609764,0.563847834921334
-0.83,1.25613426675528,0.56384783492384
-0.829,1.25613426741205,0.563847834926468
-0.828,1.25613426806795,0.563847834929224
-0.827,1.25613426872298,0.563847834932115
-0.826,1.25613426937714,0.563847834935147
-0.825,1.25613427003041,0.563847834938325
-0.824,1.2561342706828,0.563847834941658
-0.823,1.2561342713343,0.563847834945153
-0.822,1.25613427198491,0.563847834948817
-0.821,1.25613427263462,0.563847834952658
-0.82,1.25613427328343,0.563847834956684
-0.819,1.25613427393133,0.563847834960905
-0.818,1.25613427457832,0.56384783496533
-0.817,1.25613427522439,0.563847834969967
-0.816,1.25613427586953,0.563847834974827
-0.815,1.25613427651375,0.56384783497992
-0.814,1.25613427715702,0.563847834985258
-0.813,1.25613427779936,0.563847834990851
-0.812,1.25613427844074,0.563847834996712
-0.811,1.25613427908116,0.563847835002852
-0.81,1.25613427972062,0.563847835009285
-0.809,1.25613428035911,0.563847835016025
-0.808,1.25613428099661,0.563847835023086
-0.807,1.25613428163312,0.563847835030482
-0.806,1.25613428226863,0.563847835038229
-0.805,1.25613428290314,0.563847835046343
-0.804,1.25613428353662,0.563847835054842
-0.803,1.25613428416908,0.563847835063742
-0.802,1.25613428480049,0.563847835073063
-0.801,1.25613428543085,0.563847835082823
-0.8,1.25613428606015,0.563847835093043
-0.799,1.25613428668837,0.563847835103744
-0.798,1.25613428731551,0.563847835114947
-0.797,1.25613428794154,0.563847835126676
-0.796,1.25613428856645,0.563847835138954
-0.795,1.25613428919024,0.563847835151808
-0.794,1.25613428981288,0.563847835165262
-0.793,1.25613429043435,0.563847835179344
-0.792,1.25613429105465,0.563847835194082
-0.791,1.25613429167375,0.563847835209507
-0.79,1.25613429229163,0.563847835225649
-0.789,1.25613429290828,0.563847835242541
-0.788,1.25613429352368,0.563847835260215
-0.787,1.2561342941378,0.563847835278709
-0.786,1.25613429475063,0.563847835298058
-0.785,1.25613429536214,0.563847835318302
-0.784,1.2561342959723,0.563847835339478
-0.783,1.2561342965811,0.563847835361631
-0.782,1.25613429718851,0.563847835384803
-0.781,1.25613429779449,0.563847835409041
-0.78,1.25613429839904,0.56384783543439
-0.779,1.2561342990021,0.563847835460901
-0.778,1.25613429960366,0.563847835488627
-0.777,1.25613430020368,0.563847835517619
-0.776,1.25613430080213,0.563847835547935
-0.775,1.25613430139897,0.563847835579634
-0.774,1.25613430199418,0.563847835612777
-0.773,1.2561343025877,0.563847835647426
-0.772,1.25613430317951,0.563847835683649
-0.771,1.25613430376956,0.563847835721515
-0.77,1.2561343043578,0.563847835761096
-0.769,1.25613430494421,0.563847835802468
-0.768,1.25613430552872,0.563847835845709
-0.767,1.25613430611129,0.563847835890901
-0.766,1.25613430669187,0.563847835938128
-0.765,1.25613430727041,0.563847835987481
-0.764,1.25613430784685,0.563847836039052
-0.763,1.25613430842115,0.563847836092937
-0.762,1.25613430899323,0.563847836149237
-0.761,1.25613430956303,0.563847836208057
-0.76,1.2561343101305,0.563847836269506
-0.759,1.25613431069556,0.563847836333697
-0.758,1.25613431125816,0.56384783640075
-0.757,1.2561343118182,0.563847836470788
-0.756,1.25613431237562,0.56384783654394
-0.755,1.25613431293034,0.563847836620339
-0.754,1.25613431348228,0.563847836700126
-0.753,1.25613431403135,0.563847836783445
-0.752,1.25613431457746,0.563847836870448
-0.751,1.25613431512053,0.563847836961293
-0.75,1.25613431566044,0.563847837056143
-0.749,1.25613431619711,0.563847837155171
-0.748,1.25613431673043,0.563847837258554
-0.747,1.25613431726029,0.563847837366477
-0.746,1.25613431778658,0.563847837479133
-0.745,1.25613431830917,0.563847837596722
-0.744,1.25613431882795,0.563847837719455
-0.743,1.25613431934279,0.563847837847548
-0.742,1.25613431985356,0.563847837981228
-0.741,1.25613432036011,0.563847838120731
-0.74,1.25613432086231,0.563847838266302
-0.739,1.25613432135999,0.563847838418196
-0.738,1.25613432185302,0.563847838576678
-0.737,1.25613432234122,0.563847838742025
-0.736,1.25613432282443,0.563847838914525
-0.735,1.25613432330246,0.563847839094476
-0.734,1.25613432377515,0.56384783928219
-0.733,1.25613432424229,0.56384783947799
-0.732,1.25613432470369,0.563847839682212
-0.731,1.25613432515915,0.563847839895207
-0.73,1.25613432560844,0.563847840117339
-0.729,1.25613432605136,0.563847840348987
-0.728,1.25613432648766,0.563847840590544
-0.727,1.25613432691711,0.563847840842419
-0.726,1.25613432733946,0.563847841105039
-0.725,1.25613432775444,0.563847841378846
-0.724,1.25613432816179,0.5638478416643
-0.723,1.25613432856122,0.563847841961879
-0.722,1.25613432895245,0.563847842272081
-0.721,1.25613432933517,0.563847842595423
-0.72,1.25613432970907,0.563847842932441
-0.719,1.25613433007381,0.563847843283694
-0.718,1.25613433042905,0.563847843649762
-0.717,1.25613433077445,0.563847844031249
-0.716,1.25613433110963,0.56384784442878
-0.715,1.25613433143421,0.563847844843007
-0.714,1.2561343317478,0.563847845274606
-0.713,1.25613433204998,0.563847845724281
-0.712,1.25613433234032,0.56384784619276
-0.711,1.25613433261838,0.563847846680802
-0.71,1.2561343328837,0.563847847189195
-0.709,1.25613433313579,0.563847847718758
-0.708,1.25613433337415,0.563847848270339
-0.707,1.25613433359828,0.563847848844822
-0.706,1.25613433380762,0.563847849443123
-0.705,1.25613433400162,0.563847850066194
-0.704,1.2561343341797,0.563847850715023
-0.703,1.25613433434126,0.563847851390635
-0.702,1.25613433448567,0.563847852094096
-0.701,1.25613433461229,0.563847852826513
-0.7,1.25613433472043,0.563847853589032
-0.699,1.2561343348094,0.563847854382847
-0.698,1.25613433487847,0.563847855209193
-0.697,1.25613433492689,0.563847856069354
-0.696,1.25613433495387,0.563847856964662
-0.695,1.25613433495861,0.5638478578965
-0.694,1.25613433494026,0.563847858866304
-0.693,1.25613433489795,0.563847859875562
-0.692,1.25613433483076,0.563847860925818
-0.691,1.25613433473777,0.563847862018675
-0.69,1.25613433461799,0.563847863155796
-0.689,1.2561343344704,0.563847864338906
-0.688,1.25613433429397,0.563847865569793
-0.687,1.25613433408759,0.563847866850315
-0.686,1.25613433385014,0.563847868182394
-0.685,1.25613433358045,0.563847869568029
-0.684,1.2561343332773,0.563847871009289
-0.683,1.25613433293942,0.563847872508322
-0.682,1.25613433256552,0.563847874067352
-0.681,1.25613433215423,0.563847875688689
-0.68,1.25613433170416,0.563847877374725
-0.679,1.25613433121384,0.563847879127943
-0.678,1.25613433068176,0.563847880950913
-0.677,1.25613433010636,0.563847882846303
-0.676,1.25613432948601,0.563847884816876
-0.675,1.25613432881904,0.563847886865496
-0.674,1.2561343281037,0.563847888995132
-0.673,1.25613432733817,0.563847891208861
-0.672,1.2561343265206,0.563847893509871
-0.671,1.25613432564904,0.563847895901467
-0.67,1.25613432472147,0.563847898387071
-0.669,1.25613432373583,0.56384790097023
-0.668,1.25613432268994,0.56384790365462
-0.667,1.25613432158157,0.563847906444045
-0.666,1.25613432040841,0.563847909342451
-0.665,1.25613431916806,0.563847912353922
-0.664,1.25613431785803,0.563847915482688
-0.663,1.25613431647575,0.563847918733131
-0.662,1.25613431501856,0.56384792210979
-0.661,1.25613431348369,0.563847925617364
-0.66,1.25613431186829,0.563847929260718
-0.659,1.2561343101694,0.563847933044893
-0.658,1.25613430838396,0.563847936975104
-0.657,1.25613430650878,0.563847941056754
-0.656,1.2561343045406,0.563847945295433
-0.655,1.25613430247601,0.56384794969693
-0.654,1.25613430031149,0.563847954267237
-0.653,1.25613429804339,0.563847959012556
-0.652,1.25613429566796,0.563847963939304
-0.651,1.25613429318129,0.563847969054125
-0.65,1.25613429057934,0.563847974363893
-0.649,1.25613428785793,0.563847979875722
-0.648,1.25613428501274,0.563847985596973
-0.647,1.25613428203931,0.56384799153526
-0.646,1.25613427893299,0.563847997698463
-0.645,1.25613427568902,0.563848004094734
-0.644,1.25613427230242,0.563848010732505
-0.643,1.25613426876809,0.563848017620498
-0.642,1.25613426508072,0.563848024767735
-0.641,1.25613426123483,0.563848032183547
-0.64,1.25613425722476,0.563848039877584
-0.639,1.25613425304465,0.563848047859827
-0.638,1.25613424868843,0.563848056140594
-0.637,1.25613424414984,0.563848064730557
-0.636,1.25613423942239,0.56384807364075
-0.635,1.2561342344994,0.563848082882577
-0.634,1.25613422937393,0.563848092467834
-0.633,1.25613422403883,0.56384810240871
-0.632,1.2561342184867,0.563848112717805
-0.631,1.25613421270988,0.563848123408147
-0.63,1.25613420670047,0.563848134493196
-0.629,1.2561342004503,0.563848145986866
-0.628,1.25613419395093,0.563848157903534
-0.627,1.25613418719363,0.563848170258058
-0.626,1.25613418016939,0.56384818306579
-0.625,1.25613417286889,0.563848196342593
-0.624,1.2561341652825,0.563848210104856
-0.623,1.25613415740029,0.563848224369508
-0.622,1.25613414921198,0.563848239154041
-0.621,1.25613414070696,0.563848254476521
-0.62,1.25613413187427,0.56384827035561
-0.619,1.2561341227026,0.56384828681058
-0.618,1.25613411318026,0.563848303861339
-0.617,1.25613410329516,0.563848321528443
-0.616,1.25613409303486,0.563848339833118
-0.615,1.25613408238646,0.563848358797286
-0.614,1.25613407133669,0.563848378443576
-0.613,1.25613405987183,0.563848398795355
-0.612,1.25613404797769,0.563848419876746
-0.611,1.25613403563968,0.56384844171265
-0.61,1.25613402284267,0.563848464328772
-0.609,1.2561340095711,0.563848487751645
-0.608,1.25613399580889,0.563848512008652
-0.607,1.25613398153943,0.563848537128056
-0.606,1.2561339667456,0.563848563139021
-0.605,1.25613395140973,0.563848590071645
-0.604,1.25613393551357,0.563848617956984
-0.603,1.25613391903831,0.563848646827078
-0.602,1.25613390196454,0.563848676714989
-0.601,1.25613388427222,0.563848707654819
-0.6,1.2561338659407,0.563848739681753
-0.599,1.25613384694867,0.563848772832082
-0.598,1.25613382727413,0.563848807143239
-0.597,1.25613380689442,0.563848842653834
-0.596,1.25613378578615,0.563848879403682
-0.595,1.25613376392521,0.563848917433849
-0.594,1.25613374128673,0.563848956786675
-0.593,1.25613371784508,0.563848997505824
-0.592,1.25613369357381,0.563849039636313
-0.591,1.25613366844567,0.563849083224555
-0.59,1.25613364243256,0.563849128318398
-0.589,1.25613361550551,0.563849174967168
-0.588,1.25613358763466,0.563849223221709
-0.587,1.25613355878924,0.563849273134428
-0.586,1.25613352893753,0.563849324759339
-0.585,1.25613349804683,0.563849378152109
-0.584,1.25613346608346,0.563849433370104
-0.583,1.2561334330127,0.563849490472438
-0.582,1.25613339879878,0.563849549520022
-0.581,1.25613336340485,0.563849610575617
-0.58,1.25613332679293,0.563849673703878
-0.579,1.25613328892391,0.563849738971419
-0.578,1.25613324975749,0.563849806446856
-0.577,1.25613320925216,0.563849876200873
-0.576,1.25613316736517,0.563849948306272
-0.575,1.25613312405248,0.563850022838035
-0.574,1.25613307926874,0.563850099873383
-0.573,1.25613303296726,0.563850179491838
-0.572,1.25613298509994,0.563850261775289
-0.571,1.25613293561727,0.563850346808054
-0.57,1.25613288446827,0.563850434676944
-0.569,1.25613283160044,0.563850525471338
-0.568,1.25613277695976,0.563850619283248
-0.567,1.25613272049061,0.56385071620739
-0.566,1.25613266213571,0.563850816341261
-0.565,1.25613260183615,0.563850919785208
-0.564,1.25613253953128,0.563851026642515
-0.563,1.25613247515866,0.563851137019469
-0.562,1.25613240865408,0.563851251025449
-0.561,1.25613233995143,0.563851368773008
-0.56,1.2561322689827,0.563851490377954
-0.559,1.25613219567791,0.563851615959439
-0.558,1.25613211996509,0.563851745640048
-0.557,1.25613204177018,0.563851879545886
-0.556,1.25613196101698,0.563852017806676
-0.555,1.25613187762715,0.56385216055585
-0.554,1.25613179152009,0.563852307930647
-0.553,1.25613170261291,0.563852460072216
-0.552,1.25613161082036,0.563852617125713
-0.551,1.25613151605479,0.563852779240405
-0.55,1.25613141822605,0.563852946569781
-0.549,1.25613131724148,0.563853119271658
-0.548,1.25613121300577,0.563853297508292
-0.547,1.25613110542098,0.563853481446494
-0.546,1.25613099438639,0.563853671257745
-0.545,1.2561308797985,0.563853867118316
-0.544,1.25613076155089,0.563854069209389
-0.543,1.25613063953422,0.563854277717184
-0.542,1.25613051363609,0.563854492833084
-0.541,1.25613038374099,0.563854714753764
-0.54,1.25613024973025,0.56385494368133
-0.539,1.2561301114819,0.56385517982345
-0.538,1.25612996887065,0.563855423393495
-0.537,1.25612982176776,0.563855674610679
-0.536,1.25612967004096,0.563855933700209
-0.535,1.25612951355441,0.563856200893429
-0.534,1.25612935216856,0.563856476427974
-0.533,1.25612918574005,0.563856760547923
-0.532,1.25612901412168,0.563857053503962
-0.531,1.25612883716226,0.563857355553539
-0.53,1.25612865470653,0.563857666961034
-0.529,1.25612846659506,0.563857987997927
-0.528,1.25612827266414,0.563858318942967
-0.527,1.25612807274572,0.563858660082353
-0.526,1.25612786666723,0.563859011709909
-0.525,1.25612765425154,0.563859374127272
-0.524,1.25612743531682,0.563859747644073
-0.523,1.25612720967642,0.563860132578133
-0.522,1.25612697713877,0.563860529255657
-0.521,1.25612673750727,0.563860938011431
-0.52,1.25612649058016,0.563861359189027
-0.519,1.25612623615038,0.563861793141009
-0.518,1.25612597400549,0.563862240229146
-0.517,1.25612570392751,0.563862700824625
-0.516,1.25612542569278,0.563863175308274
-0.515,1.25612513907187,0.563863664070784
-0.514,1.25612484382942,0.563864167512937
-0.513,1.256124539724,0.563864686045845
-0.512,1.25612422650797,0.563865220091179
-0.511,1.25612390392737,0.563865770081422
-0.51,1.25612357172172,0.563866336460107
-0.509,1.25612322962392,0.563866919682075
-0.508,1.25612287736005,0.563867520213729
-0.507,1.25612251464929,0.563868138533298
-0.506,1.25612214120368,0.563868775131104
-0.505,1.25612175672801,0.563869430509834
-0.504,1.25612136091966,0.563870105184814
-0.503,1.25612095346841,0.563870799684296
-0.502,1.25612053405627,0.563871514549747
-0.501,1.25612010235733,0.563872250336134
-0.5,1.25611965803758,0.563873007612233
-0.499,1.25611920075472,0.563873786960926
-0.498,1.25611873015797,0.563874588979515
-0.497,1.25611824588791,0.563875414280033
-0.496,1.25611774757628,0.563876263489571
-0.495,1.25611723484577,0.5638771372506
-0.494,1.25611670730988,0.563878036221308
-0.493,1.25611616457263,0.563878961075936
-0.492,1.25611560622844,0.563879912505124
-0.491,1.2561150318619,0.563880891216264
-0.49,1.25611444104754,0.563881897933852
-0.489,1.25611383334962,0.56388293339986
-0.488,1.25611320832195,0.563883998374096
-0.487,1.25611256550762,0.563885093634589
-0.486,1.2561119044388,0.563886219977969
-0.485,1.25611122463651,0.563887378219852
-0.484,1.25611052561039,0.563888569195242
-0.483,1.25610980685846,0.563889793758932
-0.482,1.25610906786687,0.563891052785912
-0.481,1.25610830810966,0.563892347171788
-0.48,1.25610752704854,0.563893677833202
-0.479,1.25610672413259,0.563895045708265
-0.478,1.25610589879802,0.563896451756994
-0.477,1.25610505046794,0.563897896961755
-0.476,1.25610417855206,0.563899382327719
-0.475,1.25610328244641,0.563900908883313
-0.474,1.25610236153311,0.563902477680697
-0.473,1.25610141518006,0.563904089796229
-0.472,1.25610044274066,0.563905746330949
-0.471,1.25609944355354,0.563907448411072
-0.47,1.25609841694224,0.563909197188479
-0.469,1.25609736221493,0.563910993841224
-0.468,1.25609627866413,0.563912839574045
-0.467,1.25609516556637,0.563914735618885
-0.466,1.25609402218189,0.563916683235419
-0.465,1.25609284775434,0.56391868371159
-0.464,1.25609164151043,0.563920738364152
-0.463,1.25609040265966,0.563922848539224
-0.462,1.25608913039392,0.563925015612847
-0.461,1.25608782388723,0.563927240991553
-0.46,1.25608648229533,0.563929526112944
-0.459,1.2560851047554,0.563931872446274
-0.458,1.25608369038566,0.563934281493042
-0.457,1.25608223828506,0.563936754787595
-0.456,1.25608074753289,0.563939293897738
-0.455,1.25607921718843,0.56394190042535
-0.454,1.25607764629059,0.563944576007017
-0.453,1.25607603385751,0.56394732231466
-0.452,1.25607437888621,0.563950141056185
-0.451,1.25607268035219,0.563953033976134
-0.45,1.25607093720905,0.563956002856348
-0.449,1.2560691483881,0.563959049516637
-0.448,1.25606731279793,0.563962175815458
-0.447,1.25606542932406,0.563965383650607
-0.446,1.25606349682847,0.563968674959913
-0.445,1.25606151414922,0.563972051721948
-0.444,1.25605948010005,0.563975515956735
-0.443,1.25605739346991,0.563979069726483
-0.442,1.25605525302254,0.56398271513631
-0.441,1.25605305749606,0.563986454334992
-0.44,1.2560508056025,0.56399028951571
-0.439,1.25604849602737,0.563994222916817
-0.438,1.2560461274292,0.563998256822599
-0.437,1.2560436984391,0.564002393564059
-0.436,1.25604120766026,0.564006635519705
-0.435,1.25603865366752,0.564010985116346
-0.434,1.25603603500687,0.564015444829898
-0.433,1.256033350195,0.564020017186198
-0.432,1.25603059771878,0.564024704761833
-0.431,1.2560277760348,0.564029510184968
-0.43,1.25602488356886,0.564034436136193
-0.429,1.25602191871547,0.564039485349372
-0.428,1.25601887983736,0.564044660612509
-0.427,1.25601576526495,0.564049964768609
-0.426,1.25601257329582,0.564055400716569
-0.425,1.25600930219425,0.564060971412056
-0.424,1.25600595019062,0.564066679868411
-0.423,1.25600251548093,0.564072529157551
-0.422,1.25599899622621,0.564078522410889
-0.421,1.25599539055205,0.564084662820254
-0.42,1.25599169654798,0.564090953638827
-0.419,1.25598791226696,0.564097398182081
-0.418,1.25598403572482,0.564103999828734
-0.417,1.25598006489966,0.564110762021707
-0.416,1.25597599773133,0.564117688269094
-0.415,1.25597183212083,0.564124782145136
-0.414,1.25596756592972,0.56413204729121
-0.413,1.25596319697956,0.564139487416823
-0.412,1.25595872305132,0.56414710630061
-0.411,1.25595414188477,0.56415490779135
-0.41,1.25594945117789,0.564162895808984
-0.409,1.25594464858627,0.56417107434564
-0.408,1.25593973172249,0.56417944746667
-0.407,1.25593469815553,0.564188019311694
-0.406,1.25592954541013,0.564196794095653
-0.405,1.25592427096616,0.564205776109862
-0.404,1.25591887225805,0.564214969723084
-0.403,1.25591334667409,0.564224379382601
-0.402,1.25590769155581,0.564234009615293
-0.401,1.2559019041974,0.564243865028735
-0.4,1.25589598184498,0.564253950312286
-0.399,1.255889921696,0.564264270238196
-0.398,1.25588372089859,0.564274829662715
-0.397,1.25587737655089,0.564285633527214
-0.396,1.25587088570039,0.564296686859302
-0.395,1.25586424534327,0.564307994773962
-0.394,1.25585745242374,0.564319562474685
-0.393,1.25585050383334,0.564331395254615
-0.392,1.25584339641033,0.564343498497695
-0.391,1.25583612693892,0.564355877679823
-0.39,1.25582869214867,0.564368538370011
-0.389,1.25582108871375,0.564381486231554
-0.388,1.2558133132523,0.564394727023197
-0.387,1.25580536232569,0.564408266600313
-0.386,1.25579723243787,0.564422110916082
-0.385,1.25578892003464,0.564436266022679
-0.384,1.25578042150299,0.564450738072461
-0.383,1.25577173317035,0.564465533319162
-0.382,1.25576285130392,0.564480658119093
-0.381,1.25575377210996,0.56449611893234
-0.38,1.25574449173308,0.56451192232397
-0.379,1.25573500625552,0.564528074965242
-0.378,1.25572531169646,0.564544583634815
-0.377,1.25571540401129,0.564561455219964
-0.376,1.25570527909089,0.564578696717797
-0.375,1.25569493276093,0.564596315236471
-0.374,1.25568436078117,0.564614317996415
-0.373,1.25567355884468,0.564632712331552
-0.372,1.25566252257718,0.56465150569052
-0.371,1.25565124753632,0.564670705637902
-0.37,1.25563972921092,0.564690319855447
-0.369,1.25562796302028,0.564710356143297
-0.368,1.25561594431345,0.564730822421212
-0.367,1.25560366836851,0.5647517267298
-0.366,1.25559113039186,0.564773077231738
-0.365,1.25557832551749,0.564794882212996
-0.364,1.25556524880627,0.564817150084067
-0.363,1.25555189524522,0.564839889381179
-0.362,1.25553825974681,0.564863108767526
-0.361,1.25552433714824,0.564886817034475
-0.36,1.25551012221069,0.564911023102789
-0.359,1.25549560961869,0.564935736023838
-0.358,1.25548079397932,0.564960964980806
-0.357,1.25546566982157,0.564986719289897
-0.356,1.25545023159558,0.565013008401537
-0.355,1.255434473672,0.565039841901572
-0.354,1.25541839034121,0.565067229512457
-0.353,1.25540197581271,0.565095181094447
-0.352,1.25538522421435,0.565123706646777
-0.351,1.25536812959169,0.565152816308834
-0.35,1.2553506859073,0.565182520361331
-0.349,1.25533288704005,0.565212829227466
-0.348,1.25531472678449,0.565243753474075
-0.347,1.25529619885011,0.565275303812786
-0.346,1.25527729686074,0.565307491101149
-0.345,1.2552580143538,0.565340326343775
-0.344,1.25523834477974,0.565373820693448
-0.343,1.25521828150131,0.565407985452245
-0.342,1.25519781779295,0.565442832072636
-0.341,1.25517694684014,0.56547837215857
-0.34,1.25515566173876,0.565514617466564
-0.339,1.25513395549448,0.565551579906766
-0.338,1.25511182102211,0.565589271544017
-0.337,1.25508925114501,0.565627704598892
-0.336,1.25506623859448,0.565666891448738
